SensorProps 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
heartRateZone 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
RegulationStructure 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
DiagramObject 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
Feed 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
OverexcLimIEEE 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
PrintQueue 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
SoundPressureLevel 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
GlucoseTester 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
ExcST6B 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
AngleDegrees 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
Contact 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
GovSteamFV3 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
Count 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
ExcAC5A 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
ConformLoadSchedule 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
NonConformLoad 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
OpenChannel 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
FloodMonitoring 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
SetPoint 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
TopologicalIsland 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
FlowerBed 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
SluiceGate 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
FleetVehicle 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
service_requests 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
LoadGenericNonLinear 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
RainFallRadarObserved 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
RainFallRadarObserved 	 	 | visibility 	 	 | Property has 'oneOf' or 'anyOf' of different types 
Inductance 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
AirQualityForecast 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
Camera 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
PowerTransformerEnd 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
MotionDeviceSystem 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
EquivalentNetwork 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
GovHydroFrancis 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
ACLineSegment 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
LockCode 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
CO2 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
Hazard 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
Quality61850 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
FeedingOperation 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
GroundingImpedance 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
Building 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
LoadMotor 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
WasteWaterTank 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
DCConductingEquipment 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
AccessPoint 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
PanTiltZoom 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
ComplaintsCollection 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
VAdjIEEE 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
ExcAC6A 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
ACDCConverter 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
SubGeographicalRegion 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
GovHydroR 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
BloodPressure 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
ContinuousGlucoseMeterThreshold 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
ImpactSensor 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
PublicOrganization 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
PointOfInterest 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
Seconds 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
SpO2 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
ExcIEEEDC3A 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
BodySoftLeanMass 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
BMI 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
VCompIEEEType2 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
SteadyStateHypothesisVersion 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
LoadUserDefined 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
GovHydroWEH 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
Glucose 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
ContinuousGlucoseMeterSamplingInterval 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
CsConverter 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
NetworkServiceAlert 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
Beach 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
atmosphericPressure 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
UnmannedAerialVehicleModel 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
AccumulatorLimitSet 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
Calorific 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
PhreaticObserved 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
AirQuality 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
DiscreteValue 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
UVRadiation 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
PssSH 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
PFVArControllerType2Dynamics 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
ExcDC1A 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
DiagramObjectGluePoint 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
Feeder 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
FireForestStatus 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
ValueAliasSet 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
OffStreetParking 	 	 | provider 	 	 | Unexpected ClassCastException in 'convertYamlContent'! {description=Parking site service provider, type=object, x-ngsi={model=https://schema.org/provider, type=Property}} 
OffStreetParking 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
Touch 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
TransformerEnd 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
RatioTapChanger 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
PublicTransportRoute 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
ExcBBC 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
GovHydroIEEE2 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
MeatProduct 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
EOAnalysis 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
GlassBreak 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
Cadence 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
ColourTemp 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
ExcDC3A1 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
StringMeasurement 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
consumable 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
Speech 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
ExcCZ 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
PublicTransportStop 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
DRLC 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
GrossToNetActivePowerCurve 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
ControlAreaGeneratingUnit 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
WindGenType4IEC 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
ExcAVR2 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
UserInfo-retrieve 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
GtfsTransferRule 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
CoordinateSystem 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
UVARadiation 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
EOGeoDataLayer 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
ExcSEXS 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
WoodworkingMachine 	 	 | ManufacturerSpecific 	 	 | Property Map has keys no String no Integer 
WoodworkingMachine 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
ExcSCRX 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
ManufacturingMachine 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
DistributionDCAT-AP 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
Curve 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
RotationSpeed 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
DeviceMeasurement 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
EquipmentBoundaryVersion 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
MLProcessing 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
DiscExcContIEEEDEC3A 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
Speed 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
PssIEEE3B 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
TrafficViolation 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
Discrete 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
BikeLane 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
OverexcitationLimiterUserDefined 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
WindContQIEC 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
OperationalLimit 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
GlucoseMedication 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
ExcSK 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
WindPlantUserDefined 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
ContinuousGlucoseMeterCalibrate 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
PFVArType2Common1 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
WindContPType3IEC 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
OperationalLimitType 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
DiscExcContIEEEDEC1A 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
AgriParcelRecord 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
RegulatingCondEq 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
DCTopologicalIsland 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
ElectroMagneticObserved 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
DayType 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
TopologyVersion 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
MutualCoupling 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
ExcDC2A 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
WindGenTurbineType1IEC 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
DataResourceFrictionlessData 	 	 | data 	 	 | Unexpected ClassCastException in 'convertYamlContent'! {type=object} 
DataResourceFrictionlessData 	 	 | schema 	 	 | Unexpected ClassCastException in 'convertYamlContent'! {description=Schema. A schema for this resource, type=object, x-ngsi={type=Property}} 
PFVArControllerType2UserDefined 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
TurbineLoadControllerDynamics 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
BusbarSection 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
HydroGeneratingUnit 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
DCShunt 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
GovHydro1 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
LoadAggregate 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
KeyPadChar 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
ProprietaryParameterDynamics 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
VsConverter 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
SvStatus 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
Dali 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
PhaseTapChangerTable 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
Cost 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
BuildingOperation 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
Reservoir 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
FeedRegistry 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
SMRefLocation 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
ExcPIC 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
SvVoltage 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
BikeHireDockingStation 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
GovGAST3 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
NonConformLoadSchedule 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
PublicService 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
AngleRadians 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
ExcANS 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
ExcAVR3 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
ExcIEEEST3A 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
StateVariablesVersion 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
GtfsAgency 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
WindPlantIEC 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
Presence 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
AsynchronousMachine 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
SimulationScenario 	 	 | value 	 	 | Property has 'oneOf' or 'anyOf' of different types 
SimulationScenario 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
Sleep 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
EnergyConsumer 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
GtfsCalendarRule 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
Temperature 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
ApparentPower 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
Pss1 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
Exposure 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
GovSteamCC 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
ColourHS 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
WindGenTurbineType2IEC 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
Risk 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
HeartRate 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
WindContPType4aIEC 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
Vehicle 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
WindPitchContEmulIEC 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
ExcAVR7 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
WindMechIEC 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
SvPowerFlow 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
ExcIEEEAC2A 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
capacity 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
EnergyArea 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
BinarySwitch 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
WindPlantFreqPcontrolIEC 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
WindTurbineType1or2Dynamics 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
ActivePowerPerCurrentFlow 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
Deodorization 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
GtfsStation 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
RevenueCollection 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
GlucoseCarb 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
PFVArType2IEEEPFController 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
TurbLCFB1 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
BatteryStatus 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
GtfsCalendarDateRule 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
KeyCardSwitch 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
Dimming 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
AeroAllergenObserved 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
GovHydroIEEE0 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
PhotovoltaicDevice 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
ItemFlowObserved 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
ReactiveCapabilityCurve 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
Piece 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
SmartMeteringObservation 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
GeographicalRegion 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
ConformLoad 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
GlucoseSampleLocation 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
Consumption 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
BodyWater 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
UnmannedAerialVehicleTMS 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
RotatingMachine 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
EnergySource 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
PowerTransformer 	 	 | seeAlso 	 	 | Property has 'oneOf' or 'anyOf' of different types 
